id,name,cooking_method,cooking_level,cook_time_minutes,serving_size,ingredients_raw,ingredient_names,ingredient_details,steps,source_url,data_source,created_at,image_url
196,감자구이 오믈렛,기타,초보,15,2 servings,"감자(소) 2개, 달걀 3개, 양파 1/4개, 모짜렐라치즈 조금, 슬라이스치즈 1장, 소금 약간, 후추 약간","['감자(소)', '달걀', '양파', '모짜렐라치즈', '슬라이스치즈', '소금', '후추']","[{'name': '감자(소)', 'unit': '개', 'quantity': 2.0}, {'name': '달걀', 'unit': '개', 'quantity': 3.0}, {'name': '양파', 'unit': '개', 'quantity': 0.25}, {'name': '모짜렐라치즈', 'unit': '조금', 'quantity': None}, {'name': '슬라이스치즈', 'unit': '장', 'quantity': 1.0}, {'name': '소금', 'unit': '약간', 'quantity': None}, {'name': '후추', 'unit': '약간', 'quantity': None}]","[{'step': 1, 'description': '감자는 0.2cm 정도의 두께로 통썰기 합니다.'}, {'step': 2, 'description': '양파는 채썰어 달구어진 팬에 기름을 두르고 볶습니다.'}, {'step': 3, 'description': '달걀을 깨뜨려 그릇에 담은 다음 소금, 후추로 간을 합니다.'}, {'step': 4, 'description': '감자는 여러번 물에 헹군 다음 달구어진 팬에 기름을 두르고 감자를 넣고 앞, 뒤 노릇노릇하게 굽습니다.'}, {'step': 5, 'description': '볶아두었던 양파를 조금 넓게 골고루 편 다음 달걀물 1/3만 붓습니다.'}, {'step': 6, 'description': '그 다음 구워 두었던 감자를 놓고 달걀물을 마저 부은 다음 뚜껑 닫고 약불에서 천천히 익힙니다. 다 익어갈때쯤 모짜렐라치즈와 슬라이스치즈를 뿌립니다.'}]",https://www.10000recipe.com/recipe/3874774,만개의레시피,2026-04-10T10:03:54.847588+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/16/f3945edba6389b7ea52c388a9ed5d6a8_f.jpg
48,담백 샌드위치,기타,초보,10,1 servings,"계란 1개, 양상추 2잎, 토마토 2/4개, 치즈 1장, 토스트햄 1개","['계란', '양상추', '토마토', '치즈', '토스트햄']","[{'name': '계란', 'unit': '개', 'quantity': 1.0}, {'name': '양상추', 'unit': '2잎', 'quantity': None}, {'name': '토마토', 'unit': '개', 'quantity': 0.5}, {'name': '치즈', 'unit': '장', 'quantity': 1.0}, {'name': '토스트햄', 'unit': '개', 'quantity': 1.0}]","[{'step': 1, 'description': '재료를준비해주세요'}, {'step': 2, 'description': '빵을 식용유나 버터에 노릇하게구워주세요'}, {'step': 3, 'description': '노릇하게 구워진빵 한쪽만 쨈을발라주세요 그리고 양상추를 올려주세요'}, {'step': 4, 'description': '팬에 구운 계란과 햄을 올려주세요'}, {'step': 5, 'description': '치즈와 자른 토마토를 올려주세요'}, {'step': 6, 'description': '위에빵을 올려주면 담백하고 맛있는 샌드위치 완성입니다'}]",https://www.10000recipe.com/recipe/7074381,만개의레시피,2026-04-10T10:03:53.982935+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2026/04/07/c9f9d7e40997fb88626574ccbcef9fff1_f.jpg
198,꿀떡볶이,기타,초보,10,1 servings,"떡 1종이컵, 버터 1/2T, 꿀 적당히, 으깬땅콩 약간","['떡', '버터', '꿀', '으깬땅콩']","[{'name': '떡', 'unit': '1종이컵', 'quantity': None}, {'name': '버터', 'unit': '1/2T', 'quantity': None}, {'name': '꿀', 'unit': '적당히', 'quantity': None}, {'name': '으깬땅콩', 'unit': '약간', 'quantity': None}]","[{'step': 1, 'description': '먼저 달궈진 팬에 기름을 두르고 떡을 노릇노릇 구워 줍니다.너무 오래 구우면 떡이 딱딱해지니 겉면이 노릇해질까지만 구워 주세요.'}, {'step': 2, 'description': '떡이 잘 구워졌으면 버터를 넣고 녹여서 잘 볶아주세요.'}, {'step': 3, 'description': '그 다음 꿀을 넣어주시면 되는데 본인 기호에 맞게 꿀을 조절하셔서 잘 섞어주심 완성!!!'}, {'step': 4, 'description': '그냥 저 상태로 드셔도 맛있구요.으깬 땅콩을 넣어주시면 고소함이 두배가 된답니다^^'}, {'step': 5, 'description': '고소하고 달콤한 꿀떡볶이 완성입니다.'}, {'step': 6, 'description': '한입 먹어보니 바삭바삭하면서 달콤하니 너무 맛있는데요.매운맛 떡볶이 고집하는 저의 입맛에도 너무 맛있게 느껴지더라구요.평소 매운맛을 싫어하시는 분이나 매운것 잘 못먹는 아이들 간식으로 정말 좋은것 같아요.'}]",https://www.10000recipe.com/recipe/6907137,만개의레시피,2026-04-10T10:03:54.847588+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2019/02/22/ee9aac35a5b2ca6a9e6c6ae418efd0181_f.jpg
206,비벼 먹는 참치 양념장,기타,초보,15,1 servings,"마일드 참치 1캔, 양파 1/4개, 진간장 2숟가락 , 미림 2숟가락 , 참기름 1/2숟가락 (이나 들기름), 후추 약간","['마일드 참치', '양파', '진간장', '미림', '참기름 1/2숟가락 (이나', '후추']","[{'name': '마일드 참치', 'unit': '캔', 'quantity': 1.0}, {'name': '양파', 'unit': '개', 'quantity': 0.25}, {'name': '진간장', 'unit': '2숟가락', 'quantity': None}, {'name': '미림', 'unit': '2숟가락', 'quantity': None}, {'name': '참기름 1/2숟가락 (이나', 'unit': '들기름)', 'quantity': None}, {'name': '후추', 'unit': '약간', 'quantity': None}]","[{'step': 1, 'description': '마일드 참치, 양파를 준비해 주시고 양파는 잘게 다져 주세요'}, {'step': 2, 'description': '참치의 기름은 따로 빼주세요, 귀찮으면 안 빼셔도 돼요 미림 2, 간장 2 넣어서 섞어주세요'}, {'step': 3, 'description': '양파 다진 거 넣고>후추 약간 뿌리고>참기름이나 들기름 반 수저 넣고>섞은 후 양념이 잘 베이게 수저로 약간 눌러주세요'}, {'step': 4, 'description': '초간단 참치 양념장 완성입니다! 와.. 저 이거에 밥 두 공기 먹었어요!!! 밥 위에 참치 양념 올리고 계란 프라이 하나 최악~해 올려주면 혼자서 밥 먹을 때도 친구 초대했을 때도 초간단으로 먹을 수 있어 참 좋아요 진짜 맛있으니 꼭 해 드셔 보세요~~'}]",https://www.10000recipe.com/recipe/6916403,만개의레시피,2026-04-10T10:03:54.944165+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2019/07/24/2760629affe8d7fa9a8419e898f07c3a1_f.jpg
465,3분 마약토스트 ,기타,초보,5,1 servings,"식빵 1장, 계란 1개, 햄 적당히, 피자치즈 적당히, 마요네즈 적당히, 후추 톡톡","['식빵', '계란', '햄', '피자치즈', '마요네즈', '후추']","[{'name': '식빵', 'unit': '장', 'quantity': 1.0}, {'name': '계란', 'unit': '개', 'quantity': 1.0}, {'name': '햄', 'unit': '적당히', 'quantity': None}, {'name': '피자치즈', 'unit': '적당히', 'quantity': None}, {'name': '마요네즈', 'unit': '적당히', 'quantity': None}, {'name': '후추', 'unit': '톡톡', 'quantity': None}]","[{'step': 1, 'description': '먼저 햄을 먹기 좋게 잘라주시고 계란1개를 깨서 흰자와 노른자를 분리해줍니다.'}, {'step': 2, 'description': '전자렌지가능한 용기에 식빵을 담고 마요네즈를 식빵 둘레에 돌려가며 짜 주세요. 그다음 계란흰자와 햄을 넣고 전자렌지에 약 1분 돌려 줍니다.'}, {'step': 3, 'description': '1분후 꺼내보니 흰자부분이 살짝 익었어요'}, {'step': 4, 'description': '이제 계란 노른자를 올리고 그 위에 피자치즈,후추를 뿌리고 다시 1분 정도 돌려주시면 끝1'}, {'step': 5, 'description': '전자렌지로 초간단하게 만든 마약토스트 완성입니다. 파슬리가루를 솔솔 뿌려주니 색감이 더 사는데 없으시면 빼셔도 되요'}, {'step': 6, 'description': '가운데 계란 노른자를 톡 터트려주니 비쥬얼일 더 먹음직스러워요. 한입 먹어보니 마요네즈의 고소함,노른자의 고소함이 한데 어우려져 정말 꿀맛입니다!'}]",https://www.10000recipe.com/recipe/6895339,만개의레시피,2026-04-10T10:03:55.991839+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2018/09/05/5fcc434552967b419cd2d2e31f2973a01_f.jpg
55, 오이 냉국 ,기타,초보,10,3 servings,"가시오이 1개, 햇양파 1개, 청양고추 3개, 시원한 생수 600ml, 소금 0.5큰술, 사과식초 0.5큰술, 참기름 0.5큰술, 깨 1큰술","['가시오이', '햇양파', '청양고추', '시원한 생수', '소금', '사과식초', '참기름', '깨']","[{'name': '가시오이', 'unit': '개', 'quantity': 1.0}, {'name': '햇양파', 'unit': '개', 'quantity': 1.0}, {'name': '청양고추', 'unit': '개', 'quantity': 3.0}, {'name': '시원한 생수', 'unit': 'ml', 'quantity': 600.0}, {'name': '소금', 'unit': '큰술', 'quantity': 0.5}, {'name': '사과식초', 'unit': '큰술', 'quantity': 0.5}, {'name': '참기름', 'unit': '큰술', 'quantity': 0.5}, {'name': '깨', 'unit': '큰술', 'quantity': 1.0}]","[{'step': 1, 'description': '청양 고추는 씻어서 얇게 어슷하게 썰어 주세요. 양파는 껍질을 까고 깨끗이 씻어서 얇게 채를 썰어 주세요. 오이는 껍질을 깍고 씻어서 채를 썰어 주세요.'}, {'step': 2, 'description': '유리볼에 소금 0.5큰술을 넣고 사과식초 0.5큰술을 넣고 참기름 0.5큰술을 넣고 깨 1큰술을 넣고 (간은 취향에 맞춰서 가감 해 주세요)'}, {'step': 3, 'description': '오이를 넣고 양파를 넣고 청양 고추를 넣고'}, {'step': 4, 'description': '시원한 생수 600ml를 붓고 골고루 섞어 주세요. 얼음까지 동동 띄우면 시원한 오이 냉국이죠! 매콤하면서 시원하니 맛있어요 ㅎㅎ'}]",https://www.10000recipe.com/recipe/7056615,만개의레시피,2026-04-10T10:03:53.982935+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2025/06/22/c6acba1cd79a5e2199ca14eca744bf6d1_f.jpg
212,우무묵콩국수,기타,초보,20,2 servings,"우무묵채 400g, 콩국수 200ml, 방울토마토 2~3개, 소금 1티스푼, 오이 약간","['우무묵채', '콩국수', '방울토마토 2~', '소금', '오이']","[{'name': '우무묵채', 'unit': 'g', 'quantity': 400.0}, {'name': '콩국수', 'unit': 'ml', 'quantity': 200.0}, {'name': '방울토마토 2~', 'unit': '개', 'quantity': 3.0}, {'name': '소금', 'unit': '1티스푼', 'quantity': None}, {'name': '오이', 'unit': '약간', 'quantity': None}]","[{'step': 1, 'description': '우무묵은 국수처럼 채썰어 흐르는 물에 헹궈 물기 빼서 면기에 담구요.'}, {'step': 2, 'description': '콩물을 면기에 붓고 소금 간하고'}, {'step': 3, 'description': '채썬 오이와 쪼갠 방울토마토를 토핑해서 맛있게 먹어요. ^^'}]",https://www.10000recipe.com/recipe/7062829,만개의레시피,2026-04-10T10:03:54.944165+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2025/09/13/729b5f8e4203f6416b0257682e23c1871_f.jpg
471,크림치즈 머핀,기타,초보,60,6 servings,"버터 100g, 크림치즈 190g, 계란 3개, 박력분 200g, 베이킹 파우더 3g, 설탕 170g, 소금 1꼬집","['버터', '크림치즈', '계란', '박력분', '베이킹 파우더', '설탕', '소금']","[{'name': '버터', 'unit': 'g', 'quantity': 100.0}, {'name': '크림치즈', 'unit': 'g', 'quantity': 190.0}, {'name': '계란', 'unit': '개', 'quantity': 3.0}, {'name': '박력분', 'unit': 'g', 'quantity': 200.0}, {'name': '베이킹 파우더', 'unit': 'g', 'quantity': 3.0}, {'name': '설탕', 'unit': 'g', 'quantity': 170.0}, {'name': '소금', 'unit': '꼬집', 'quantity': 1.0}]","[{'step': 1, 'description': '실온의 말랑 버터와 크림치즈를 한 볼에 넣고 거품기로 풀어준 다음 설탕, 소금을 3번에 나누어 넣으며 크림화 해주세요.'}, {'step': 2, 'description': '어느정도 설탕의 서걱거림이 잦아들면, 계란 노른자를 1개씩 넣고 섞어주세요. 나머지 계란 흰자도 3번에 나누어 넣으며 섞어주세요.'}, {'step': 3, 'description': '체친 박력분, 베이킹 파우더를 넣고 주걱을 세워 가르듯이 #모양을 그리며 섞어주세요.'}, {'step': 4, 'description': '잘 섞인 반죽을 유산지를 깔아 준비한 틀에 70%정도 담아주세요.'}, {'step': 5, 'description': '170℃로 예열된 오븐에서 20-25분 정도 구워주세요. 오븐마다 사양이 다르니 꼬지 테스트 후 꺼내어주세요. 이쑤시개 등으로 찔러 아무것도 묻어나오지 않으면 완성입니다!'}]",https://www.10000recipe.com/recipe/1894779,만개의레시피,2026-04-10T10:03:56.067433+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/2777a3a3a27c06a0b70addfa85aab42e_f.jpg
473,명란젓 주먹밥 ,기타,초보,10,1 servings,"명란젓, 참기름, 진간장, 김, 밥","['명란젓', '참기름', '진간장', '김', '밥']","[{'name': '명란젓', 'unit': None, 'quantity': None}, {'name': '참기름', 'unit': None, 'quantity': None}, {'name': '진간장', 'unit': None, 'quantity': None}, {'name': '김', 'unit': None, 'quantity': None}, {'name': '밥', 'unit': None, 'quantity': None}]","[{'step': 1, 'description': '프라이팬에 명란젓을 넣고 참기름을 넣어 볶아준다.'}, {'step': 2, 'description': '밥을 넣고, 진간장을 넣어 볶아준다.'}, {'step': 3, 'description': '비닐봉지에 김을 넣고 부서준다.'}, {'step': 4, 'description': '밥을 동그랗게 말아 김가루가 든 비닐봉지에 넣어 굴러줍니다. (한꺼번에 넣어서 굴러주면 훨씬 시간절약!!) 완성.'}]",https://www.10000recipe.com/recipe/6897060,만개의레시피,2026-04-10T10:03:56.067433+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2018/09/30/b565170f9143d2c6521403b3777bdabe1_f.jpg
59,된장아삭오이고추 ,기타,초보,5,2 servings,"오이고추 3개, 된장 1t, 고춧가루 1/2t, 통깨 약간, 올리고당 1t, 참기름 1t","['오이고추', '된장', '고춧가루', '통깨', '올리고당', '참기름']","[{'name': '오이고추', 'unit': '개', 'quantity': 3.0}, {'name': '된장', 'unit': '1t', 'quantity': None}, {'name': '고춧가루', 'unit': '1/2t', 'quantity': None}, {'name': '통깨', 'unit': '약간', 'quantity': None}, {'name': '올리고당', 'unit': '1t', 'quantity': None}, {'name': '참기름', 'unit': '1t', 'quantity': None}]","[{'step': 1, 'description': '아삭하고 구수한 오이고추 된장무침 만들기 해 볼께요.'}, {'step': 2, 'description': '두선 오이고추를 세척해 물기를 빼고 적당한 크기로 잘라서 볼에 담아 주세요. 그리고 된장1t를 넣고'}, {'step': 3, 'description': '고춧가루1/2t를 넣어 주세요.'}, {'step': 4, 'description': '그리고 올리고당1t을 넣고'}, {'step': 5, 'description': '통깨약간.참기름1t을 넣어 주세요.'}, {'step': 6, 'description': '그리고 조물 조물 무쳐주면 맛있는 오이고추 된장 무침이 완성이 된답니다.'}]",https://www.10000recipe.com/recipe/7029097,만개의레시피,2026-04-10T10:03:53.982935+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2024/06/25/e05e4ed894989b9fe2759cc67d3ce6ec1_f.jpg
58,오이파프리카무침,기타,초보,10,2 servings,"오이 1개, 파프리카 1/2개, 진간장 1큰술, 참기름 1큰술, 식초 1큰술, 알룰로스 1.5~2큰술, 홀그레인머스타드 1큰술, 통깨 2큰술 (으깬것)","['오이', '파프리카', '진간장', '참기름', '식초', '알룰로스 1.5~', '홀그레인머스타드', '통깨']","[{'name': '오이', 'unit': '개', 'quantity': 1.0}, {'name': '파프리카', 'unit': '개', 'quantity': 0.5}, {'name': '진간장', 'unit': '큰술', 'quantity': 1.0}, {'name': '참기름', 'unit': '큰술', 'quantity': 1.0}, {'name': '식초', 'unit': '큰술', 'quantity': 1.0}, {'name': '알룰로스 1.5~', 'unit': '큰술', 'quantity': 2.0}, {'name': '홀그레인머스타드', 'unit': '큰술', 'quantity': 1.0}, {'name': '통깨', 'unit': '큰술', 'quantity': 2.0}]","[{'step': 1, 'description': '오이 1개 껍질을 듬성듬성 벗긴 뒤 0.2~0.3cm 간격으로 동그랗게 썰어요'}, {'step': 2, 'description': '썰은 오이는 소금 1작은술 넣어 5분간 절여주세요'}, {'step': 3, 'description': '파프리카 1/2개 작은 깍뚝썰기로 썰어 준비해주세요'}, {'step': 4, 'description': '썰은 오이는 물로 헹구지 않고 수분을 키친타월로 살짝 닦아내요  넉넉한 볼에 오이와 파프리카 재료 추가해 잘 섞어주면 완성이에요'}]",https://www.10000recipe.com/recipe/7074388,만개의레시피,2026-04-10T10:03:53.982935+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2026/04/08/5fd52dea9ccb1475cc2a7e2689ffc76d1_f.jpg
475,쉬림프 박스 ,기타,초보,15,2 servings,"새우 15~20미, 버터 2큰술, 마늘 2~3큰술, 꿀 2큰술, 레몬즙 2큰술, 후추 약간, 소금 약간","['새우', '버터', '마늘 2~', '꿀', '레몬즙', '후추', '소금']","[{'name': '새우', 'unit': '15~20미', 'quantity': None}, {'name': '버터', 'unit': '큰술', 'quantity': 2.0}, {'name': '마늘 2~', 'unit': '큰술', 'quantity': 3.0}, {'name': '꿀', 'unit': '큰술', 'quantity': 2.0}, {'name': '레몬즙', 'unit': '큰술', 'quantity': 2.0}, {'name': '후추', 'unit': '약간', 'quantity': None}, {'name': '소금', 'unit': '약간', 'quantity': None}]","[{'step': 1, 'description': '새우는 해동 후 깨끗이 씻어서 사용해주세요'}, {'step': 2, 'description': '버터 2큰술, 마늘 2~3큰술, 파슬리를 넣고 섞어주세요'}, {'step': 3, 'description': '후라이팬에 기름을 두르고 새우를 넣어주세요'}, {'step': 4, 'description': '새우가 어느정도 익으면 아까 만들어 놓은 마늘버터를 넣고 잘 저어주세요'}, {'step': 5, 'description': '쉬림프 박스 완성!!  마늘이랑 버터의 향이 고소한 게 너무 좋더라구용 이래서 쉬림프 박스 쉬림프 박스 하는 거였어요~~~~~'}]",https://www.10000recipe.com/recipe/6861735,만개의레시피,2026-04-10T10:03:56.067433+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2016/11/27/b99968797f14fe939036726b9ead09101_f.jpg
481,들깨부추죽,기타,초보,10,2 servings,"밥 1공기, 다시마우린물 5공기, 양파 1/2개, 들깨가루 1/2컵, 부추 1/2컵 (썰어서), 국간장 1T, 들기름 1T","['밥', '다시마우린물', '양파', '들깨가루', '부추', '국간장', '들기름']","[{'name': '밥', 'unit': '1공기', 'quantity': None}, {'name': '다시마우린물', 'unit': '5공기', 'quantity': None}, {'name': '양파', 'unit': '개', 'quantity': 0.5}, {'name': '들깨가루', 'unit': '컵', 'quantity': 0.5}, {'name': '부추', 'unit': '컵', 'quantity': 0.5}, {'name': '국간장', 'unit': '1T', 'quantity': None}, {'name': '들기름', 'unit': '1T', 'quantity': None}]","[{'step': 1, 'description': '들기름에 다진양파부터 충분히 볶아요 대파로 대신 할 수 있어요'}, {'step': 2, 'description': '양파 볶아지면 호박넣고 볶아요 호박 없으면 패스, 감자를 잘게 썰어 넣어도 좋아요'}, {'step': 3, 'description': '찬밥 1공기 넣고 물 부어 끓입니다 다시마 우린물 사용해요  ㅎㅎ 남은 찬밥이라 밥이 알록이 달록이네요'}, {'step': 4, 'description': '충분히 끓으면 들깨가루넣고 쫑쫑썬 부추도 넣어요'}, {'step': 5, 'description': '간은 국간장으로 하거나 따로 양념장 만들어 내도 됩니다  저는 국간장으로 간 했어요  구수하니 맛있는 들깨부추죽 완성입니다'}]",https://www.10000recipe.com/recipe/6854949,만개의레시피,2026-04-10T10:03:56.067433+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2016/08/19/51436308f06338f2c86c3907bef2a1891_f.jpg
378, 두부 달걀국,기타,초보,15,2 servings,"달걀 2개, 두부 1/4모, 대파(대) 1/2대, 참치액 1/2큰술, 들기름 1큰술, 후추 약간, 깨소금 약간","['달걀', '두부', '대파(대)', '참치액', '들기름', '후추', '깨소금']","[{'name': '달걀', 'unit': '개', 'quantity': 2.0}, {'name': '두부', 'unit': '모', 'quantity': 0.25}, {'name': '대파(대)', 'unit': '1/2대', 'quantity': None}, {'name': '참치액', 'unit': '큰술', 'quantity': 0.5}, {'name': '들기름', 'unit': '큰술', 'quantity': 1.0}, {'name': '후추', 'unit': '약간', 'quantity': None}, {'name': '깨소금', 'unit': '약간', 'quantity': None}]","[{'step': 1, 'description': '물 1+1/2컵을 남비에 넣고 끓으면 송송썬 대파를 넣고 끓여줍니다.'}, {'step': 2, 'description': '두부도 적당하게 썰어 줍니다.'}, {'step': 3, 'description': '계란도 고루 풀어줍니다.'}, {'step': 4, 'description': '대파육수가 끓으면 두부를 넣고 참치액을 넣고 간을 맞춰준 후'}, {'step': 5, 'description': '계란물을 넣고 끓여줍니다.'}, {'step': 6, 'description': '그릇에 담고, 후추와 들기름과 깨소금 를 넣습니다.'}]",https://www.10000recipe.com/recipe/6878310,만개의레시피,2026-04-10T10:03:55.59945+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2017/10/21/bc8771ca269775e38519cc0a10ba02041_f.jpg
420,딸깍 쿠키,기타,초보,30,3 servings,"박력분 100g, 설탕 30g, 식용유 30g, 소금 1 꼬집","['박력분', '설탕', '식용유', '소금']","[{'name': '박력분', 'unit': 'g', 'quantity': 100.0}, {'name': '설탕', 'unit': 'g', 'quantity': 30.0}, {'name': '식용유', 'unit': 'g', 'quantity': 30.0}, {'name': '소금', 'unit': '꼬집', 'quantity': 1.0}]","[{'step': 1, 'description': '모든 재료를 지퍼백에 넣어 섞어줍니다.'}, {'step': 2, 'description': '반죽의 두께 5mm정도로 넓게 펴 줍니다.'}, {'step': 3, 'description': '쿠키 틀을 이용하여 찍어내고 젓가락 끝을 이용하여 콕 콕 버튼 모양을 만들어주세요.'}, {'step': 4, 'description': '쿠킹 시트에 쿠키를 나열하고, 170도로 예열 된 오븐에 15분간 구우면 완성입니다.♪'}]",https://www.10000recipe.com/recipe/6873487,만개의레시피,2026-04-10T10:03:55.839045+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2017/07/26/e63932df36db5277403a0fb284c4d3401_f.jpg
63,새송이버섯간장버터구이,기타,초보,15,1 servings,"새송이버섯 2개, 버터 30g, 어린잎채소, 간장 1T, 맛술 1T, 올리고당 1/2T","['새송이버섯', '버터', '어린잎채소', '간장', '맛술', '올리고당']","[{'name': '새송이버섯', 'unit': '개', 'quantity': 2.0}, {'name': '버터', 'unit': 'g', 'quantity': 30.0}, {'name': '어린잎채소', 'unit': None, 'quantity': None}, {'name': '간장', 'unit': '1T', 'quantity': None}, {'name': '맛술', 'unit': '1T', 'quantity': None}, {'name': '올리고당', 'unit': '1/2T', 'quantity': None}]","[{'step': 1, 'description': '버섯의 밑동과 갓을 잘라낸 뒤, 3~4등분 한다'}, {'step': 2, 'description': '자른버섯의 양면에 칼집을 낸다'}, {'step': 3, 'description': '팬에 버터를 녹인다'}, {'step': 4, 'description': '버섯을 굽는다'}, {'step': 5, 'description': '불을 약불로 줄이고 소스를 넣고 졸인다'}]",https://www.10000recipe.com/recipe/6912734,만개의레시피,2026-04-10T10:03:53.982935+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2019/05/25/39ac1e73e998e88da300d38663242f0a1_f.jpg
239,카레두부구이,기타,초보,15,2 servings,"두부 100g, 밀가루 3T, 카레 가루 1T, 식용유 1T","['두부', '밀가루', '카레 가루', '식용유']","[{'name': '두부', 'unit': 'g', 'quantity': 100.0}, {'name': '밀가루', 'unit': '3T', 'quantity': None}, {'name': '카레 가루', 'unit': '1T', 'quantity': None}, {'name': '식용유', 'unit': '1T', 'quantity': None}]","[{'step': 1, 'description': '아기가 참 잘 먹는 반찬 입니다. 두부 100g 을 네모난 모양으로 썰어 주세요. 아기가 먹어야 되니 크기는 아기가 한입에 넣을 수 있게 작게 썰어주세요.'}, {'step': 2, 'description': '그리고, 밀가루 3T ,카레 가루 1T 석어준 뒤, 두부에 묻혀 주세요. 모든 면에 골고루 묻도록 해주세요~'}, {'step': 3, 'description': '달군 프라이팬에 식용유 1T 둘러주세요.  *아기가 먹을 기름은 현미유를 사용하고 있습니다.'}, {'step': 4, 'description': '중불에서 모든 면이 골고루 익도록 해주세요.'}, {'step': 5, 'description': '겉면이 노릇해지면 불을 꺼주세요. 모든 조리는 가스레인지 중불에서 하시면 됩니다.'}]",https://www.10000recipe.com/recipe/6977514,만개의레시피,2026-04-10T10:03:55.018226+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2022/04/08/687f302599e62f882cc8318febb584311_f.jpg
380,새우 애호박볶음,기타,초보,15,2 servings,"애호박 1개, 양파 50g, 당근 20g, 새우살 50g, 마늘 1작은술, 소금 1/2작은술, 참치액 1작은술, 식용유 3큰술","['애호박', '양파', '당근', '새우살', '마늘', '소금', '참치액', '식용유']","[{'name': '애호박', 'unit': '개', 'quantity': 1.0}, {'name': '양파', 'unit': 'g', 'quantity': 50.0}, {'name': '당근', 'unit': 'g', 'quantity': 20.0}, {'name': '새우살', 'unit': 'g', 'quantity': 50.0}, {'name': '마늘', 'unit': '작은술', 'quantity': 1.0}, {'name': '소금', 'unit': '작은술', 'quantity': 0.5}, {'name': '참치액', 'unit': '작은술', 'quantity': 1.0}, {'name': '식용유', 'unit': '큰술', 'quantity': 3.0}]","[{'step': 1, 'description': '애호박 한 개를 반으로 잘라서 어슷한 반달 모양으로 썰어줍니다. 썰 때 반달 모양으로 썰어도 좋지만 제가 만들어 보니 어슷 반달 모양이 가장 먹음직스럽게 나오고 손님들도 더 선호한다는 걸 알았습니다.'}, {'step': 2, 'description': '양파는 채 썰어 준비하고, 당근도 채 썰어 준비합니다, 이때 모든 야채는 애호박의 두께보다 두꺼우면 안 된답니다. 애호박과 비슷하게 썰어주세요. 새우 살도 준비해 줍니다'}, {'step': 3, 'description': '팬에 기름 3 큰 술 두르고 마늘 한 큰 술 넣고 준비한 모든 야채를 넣어줍니다. 소금에 절여서 볶아주기도 하는데 저도 예전에는 그렇게 했답니다. 그런데 애호박볶음을 수도 없이 하다 보니 모든 야채를 넣고 같이 볶아주는게 더 맛있더라고요'}, {'step': 4, 'description': '볶을 때 소금 1/2 작은 술, 참치 액 1 작은 술도 같이 넣어 볶아줍니다. 참치 액은 감칠맛을 더해주고 마늘은 애호박의 맛을 더 좋게 만들어준답니다. 소금이 애호박의 단맛을 더 올려주고요'}, {'step': 5, 'description': '담백하고 깔끔한 애호박볶음이 완성입니다. 이렇게 만들어드시면 아이 반찬으로도 좋답니다. 밥을 비벼드셔도 좋고요'}]",https://www.10000recipe.com/recipe/7038574,만개의레시피,2026-04-10T10:03:55.59945+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2024/11/14/2d57095ca61fa33206dd0b7f5c6c28031_f.jpg
